Player Code	Team Code	Last Name	First Name	Uniform Number	Class	Height	Weight	Home Town	Home State	Home Country	Last School
1026588	719	Wilson	Cody	41	SR	72.0	238.0	Broken Arrow	OK	US	Lincoln Christian
1057959	725	Kemper	Aaron	39	FR	66.0	205.0	Cincinnati	OH	US	Winton Woods (USMAPS)
1057954	725	Smith	Richie	33	FR	72.0	210.0	Summit Hill	PA	US	Panther Valley
1034543	725	Tippett	Hayden	45	SR	71.0	225.0	Tempe	AZ	US	McClintock
1034540	725	Tully	Jay	34	SR	73.0	200.0	Franklin	TN	US	Battle Ground Academy
1049965	725	Young	Tirone	38	SO	69.0	200.0	Winchester	VA	US	John Handley
1042123	726	Copeland	Noah	34	JR	70.0	214.0	San Antonio	TX	US	Louis D. Brandeis
1050028	726	Ezell	Quentin	32	SO	73.0	240.0	Walkersville	MD	US	Walkersville
1050041	726	Huntsman	Will	48	SO	70.0	198.0	Salt Lake City	UT	US	Judge Memorial
1042118	726	Singleton	Quinton	36	JR	72.0	204.0	Manning	SC	US	Scott's Branch
1050035	726	Swain	Chris	37	SO	71.0	232.0	Macon	GA	US	Mount de Sales Academy
1058006	726	White	Shawn	39	FR	72.0	235.0	Palm Coast	FL	US	Matanzas
1034730	736	Gowder	Blake	47	JR	74.0	230.0	Blairsville	GA	US	Union Co.
1058125	736	Hoffman	Joseph	45	SO	72.0	220.0	Scarsdale	NY	US	Edgemont
1034735	736	Lassing	Fitz	38	SR	75.0	245.0	Nashville	TN	US	Montgomery Bell Academy
1050159	736	Martin	Chris	41	SO	70.0	230.0	Princeton	NJ	US	Princeton
1050194	742	Gadell	Greg	47	JR	70.0	207.0	Vienna	VA	US	Bishop Oâ??Connell
1042293	742	Hite	Griffin	0	SO	71.0	226.0	Blacksburg	VA	US	Blacksburg
1042294	742	Hoepner	Fuller	29	JR	74.0	258.0	Chesterfield	VA	US	Cosby
1058152	742	Rogers	Sam	45	FR	70.0	220.0	Mechanicsville	VA	US	Hanover
1042327	746	Croce	Vincent	47	SO	76.0	250.0	Olney	MD	US	Our Lady of Good Counsel HS
1026918	746	Skrobacz	Billy	3	SR	69.0	220.0	Richmond	VA	US	Deep Run HS
1050233	746	Vaughan	Israel	45	FR	72.0	220.0	Richmond	VA	US	Lee-Davis HS
1058181	746	Wingo-Reeves	Connor	41	FR	75.0	220.0	Midlothian	VA	US	Monacan HS
1058211	749	Argenzio	Charles	32	FR	72.0	245.0	Richmond	VA	US	Fork Union Military Academy
1034839	749	Emert	Ben	44	JR	73.0	235.0	Ball Ground	GA	US	West Forsyth
1034840	749	Garside	Jordan	43	JR	70.0	235.0	Jacksonville	FL	US	The Bolles School
1058296	756	Kinne	Ralph	35	FR	70.0	210.0	Shelton	WA	US	Shelton
1050313	756	Wooching	Psalm	28	FR	75.0	228.0	Kailua-Kona	HI	US	Kealakehe
1058324	768	Pulice	Michael	31	FR	73.0	220.0	Avon	OH	US	Avon
1034978	772	Baisch	Nick	42	SR	71.0	260.0	Louisville	KY	US	St. Xavier
1034971	772	Coley	Demetrius	35	JR	74.0	254.0	Bay Minette	AL	US	Baldwin County
1034970	772	Jones	Kadeem	32	SR	71.0	246.0	Dundee	FL	US	Haines City
1050464	796	MacCudden	Kevin	37	JR	71.0	220.0	Waukesha	WI	US	
1058449	796	Spurling	D.J.	36	FR	70.0	225.0	Slinger	WI	US	
1042576	796	Straus	Derek	26	SO	72.0	235.0	Waunakee	WI	US	
1042583	796	Watt	Derek	34	SO	74.0	231.0	Pewaukee	WI	US	
1032454	2	Cheshier	Noah	86	JR						
1061382	2	Hittle	Spencer	0	SO						
1061311	2	Wilson	Cy	36	JR						
1053934	6	Nelson	Bryan	42	SR						
1053932	6	Porter	Joseph	40	JR						
1044333	7	Gilzeane	Chris	45	JR						
1061455	7	Jones	Carviss	46	SR						
1053510	17	Young	Alondrea	42	JR						
1042752	90	Michaels	Brent	40	JR						
1038138	90	Rulon	Matt	42	SR						
